1618144500000,59581.37000000,59642.80000000,59523.44000000,59641.17000000,96.78430400,1618144799999,5767506.29706319,5935,40.14109000,2392160.55204198,0
1618144800000,59641.17000000,59738.04000000,59625.02000000,59671.02000000,127.54600400,1618145099999,7613210.03095951,5905,69.51584700,4149334.83567467,0
1618145100000,59671.02000000,59760.00000000,59671.02000000,59720.89000000,115.81970400,1618145399999,6917139.18595259,5829,50.42517800,3011313.63796658,0
1618145400000,59720.89000000,59739.01000000,59584.62000000,59601.66000000,118.75369100,1618145699999,7085598.76355240,5987,52.38137300,3125794.56694501,0
1618145700000,59601.66000000,59750.00000000,59601.66000000,59724.45000000,103.83485300,1618145999999,6195276.75144161,5582,50.54999700,3015771.65103332,0
1618146000000,59724.44000000,59746.00000000,59604.22000000,59680.00000000,106.98361900,1618146299999,6387661.16626286,5770,52.89315900,3158035.65748579,0
1618146300000,59679.99000000,59736.80000000,59562.05000000,59588.02000000,114.68505500,1618146599999,6842180.38321860,5081,60.46245700,3607028.31409639,0
1618146600000,59588.02000000,59632.28000000,59550.35000000,59615.10000000,99.89096300,1618146899999,5952262.28402608,4752,50.47033300,3007475.32849628,0
1618146900000,59615.10000000,59740.22000000,59600.62000000,59698.82000000,91.23529700,1618147199999,5445399.78870209,4701,46.14581300,2754131.83633396,0
1618147200000,59698.82000000,59725.00000000,59634.48000000,59699.85000000,87.15920800,1618147499999,5201720.87213158,4922,40.40996700,2411607.27267867,0
1618147500000,59699.85000000,59723.83000000,59500.56000000,59500.56000000,136.56527700,1618147799999,8142136.12276281,6446,51.67192000,3081042.28594809,0
1618147800000,59500.56000000,59557.76000000,59232.52000000,59246.19000000,482.76740000,1618148099999,28676762.85492540,15620,135.72193400,8059505.40685817,0
1618148100000,59246.20000000,59413.84000000,59245.83000000,59403.69000000,197.77411300,1618148399999,11739321.28155165,7185,118.77786700,7050575.37031673,0
1618148400000,59403.69000000,59471.00000000,59382.94000000,59411.32000000,119.29169100,1618148699999,7089340.07617369,5265,52.60018700,3125844.65252826,0
